193.008
193.278
193.549
193.819
194.09
194.361
194.631
194.902
195.172
195.443
195.713
195.984
196.254
196.525
196.795
197.066
197.336
197.607
197.877
198.148
198.418
198.689
198.959
199.23
199.5
199.77
200.041
200.311
200.582
200.852
201.122
201.393
201.663
201.933
202.204
202.474
202.744
203.015
203.285
203.555
203.825
204.096
204.366
204.636
204.906
205.177
205.447
205.717
205.987
206.258
206.528
206.798
207.068
207.338
207.608
207.879
208.149
208.419
208.689
208.959
209.229
209.499
209.769
210.039
210.309
210.579
210.849
211.119
211.39
211.66
211.93
212.2
212.47
212.74
213.009
213.279
213.549
213.819
214.089
214.359
214.629
214.899
215.169
215.439
215.709
215.979
216.248
216.518
216.788
217.058
217.328
217.598
217.867
218.137
218.407
218.677
218.947
219.216
219.486
219.756
220.026
220.295
220.565
220.835
221.104
221.374
221.644
221.913
222.183
222.453
222.722
222.992
223.262
223.531
223.801
224.071
224.34
224.61
224.879
225.149
225.418
225.688
225.958
226.227
226.497
226.766
227.036
227.305
227.575
227.844
228.114
228.383
228.652
228.922
229.191
229.461
229.73
230
230.269
230.538
230.808
231.077
231.347
231.616
231.885
232.155
232.424
232.693
232.962
233.232
233.501
233.77
234.04
234.309
234.578
234.847
235.117
235.386
235.655
235.924
236.194
236.463
236.732
237.001
237.27
237.539
237.809
238.078
238.347
238.616
238.885
239.154
239.423
239.692
239.961
240.23
240.5
240.769
241.038
241.307
241.576
241.845
242.114
242.383
242.652
242.921
243.19
243.459
243.728
243.997
244.265
244.534
244.803
245.072
245.341
245.61
245.879
246.148
246.417
246.685
246.954
247.223
247.492
247.761
248.03
248.298
248.567
248.836
249.105
249.374
249.642
249.911
250.18
250.449
250.717
250.986
251.255
251.523
251.792
252.061
252.329
252.598
252.867
253.135
253.404
253.673
253.941
254.21
254.478
254.747
255.016
255.284
255.553
255.821
256.09
256.358
256.627
256.895
257.164
257.432
257.701
257.969
258.238
258.506
258.775
259.043
259.312
259.58
259.849
260.117
260.385
260.654
260.922
261.19
261.459
261.727
261.996
262.264
262.532
262.801
263.069
263.337
263.605
263.874
264.142
264.41
264.679
264.947
265.215
265.483
265.751
266.02
266.288
266.556
266.824
267.092
267.361
267.629
267.897
268.165
268.433
268.701
268.969
269.238
269.506
269.774
270.042
270.31
270.578
270.846
271.114
271.382
271.65
271.918
272.186
272.454
272.722
272.99
273.258
273.526
273.794
274.062
274.33
274.598
274.866
275.134
275.402
275.67
275.937
276.205
276.473
276.741
277.009
277.277
277.545
277.812
278.08
278.348
278.616
278.884
279.151
279.419
279.687
279.955
280.222
280.49
280.758
281.026
281.293
281.561
281.829
282.096
282.364
282.632
282.899
283.167
283.435
283.702
283.97
284.237
284.505
284.773
285.04
285.308
285.575
285.843
286.11
286.378
286.646
286.913
287.181
287.448
287.716
287.983
288.251
288.518
288.785
289.053
289.32
289.588
289.855
290.123
290.39
290.657
290.925
291.192
291.46
291.727
291.994
292.262
292.529
292.796
293.064
293.331
293.598
293.866
294.133
294.4
294.667
294.935
295.202
295.469
295.736
296.004
296.271
296.538
296.805
297.072
297.34
297.607
297.874
298.141
298.408
298.675
298.942
299.209
299.477
299.744
300.011
300.278
300.545
300.812
301.079
301.346
301.613
301.88
302.147
302.414
302.681
302.948
303.215
303.482
303.749
304.016
304.283
304.55
304.817
305.084
305.351
305.618
305.884
306.151
306.418
306.685
306.952
307.219
307.486
307.752
308.019
308.286
308.553
308.82
309.086
309.353
309.62
309.887
310.154
310.42
310.687
310.954
311.22
311.487
311.754
312.021
312.287
312.554
312.821
313.087
313.354
313.62
313.887
314.154
314.42
314.687
314.953
315.22
315.487
315.753
316.02
316.286
316.553
316.819
317.086
317.352
317.619
317.885
318.152
318.418
318.685
318.951
319.218
319.484
319.751
320.017
320.283
320.55
320.816
321.083
321.349
321.615
321.882
322.148
322.414
322.681
322.947
323.213
323.48
323.746
